date;time;status;reference;description;assetType;type;isin;shares;price;amount;fee;tax;currency
2026-02-20;05:05:43;Pending;"JTSJXI4Y1YKUSWNTSBQHDF";"Scalable Capital Broker 4x Sparplan";Cash;Deposit;;;;1.200,00;0,00;;EUR
2026-02-19;00:13:16;Pending;"SCALkwT3rcGtfzp";"Western Digital";Security;Sell;US9581021055;0;0,00;0,00;0,00;0,00;EUR
2026-02-18;08:41:39;Pending;"SCALod7ET1JPFWu";"freenet";Security;Sell;DE000A0Z2ZZ5;0;0,00;0,00;0,00;0,00;EUR
2026-02-09;17:28:29;Pending;"SCALXAX5M4vxmqm";"Intel Corp";Security;Sell;US4581401001;0;0,00;0,00;0,00;0,00;EUR
2026-02-20;18:32:08;Executed;"SCALroBdv8dnZ33";"Münchener Rück";Security;Sell;DE0008430026;1;542,00;542,00;0,00;0,00;EUR
2026-02-20;16:10:14;Executed;"SCALgiC5UkiiXPZ";"Nasdaq 100 Long 5x Factor GS";Security;Sell;DE000GX82HZ4;25;19,593;489,825;0,00;0,00;EUR
2026-02-20;16:00:45;Executed;"SCALmWcjU9JtCsq";"Micron Technology";Security;Sell;US5951121038;2;360,00;720,00;0,00;0,00;EUR
2026-02-20;14:56:19;Executed;"SCALtk76eCrXU6J";"DAX Long 5x Factor GS";Security;Sell;DE000GH1L183;87;5,679;494,073;0,00;0,00;EUR
2026-02-20;14:56:08;Cancelled;"SCALENNzyUsR7DZ";"DAX Long 5x Factor GS";Security;Sell;DE000GH1L183;0;0,00;0,00;0,00;0,00;EUR
2026-02-20;12:29:11;Cancelled;"SCALwjpuzpr2Kqg";"DAX Long 5x Factor GS";Security;Sell;DE000GH1L183;0;0,00;0,00;0,00;0,00;EUR
2026-02-20;10:55:38;Executed;"SCALKMzQen9drna";"TeamViewer Short -2x Factor HVB";Security;Sell;DE000UG3X8A2;13;38,06;494,78;0,00;0,00;EUR
2026-02-20;10:54:41;Executed;"SCALzunfUgqFkHQ";"Invesco Physical Silver";Security;Sell;IE00B43VDT70;8;65,15;521,20;0,00;0,00;EUR
2026-02-20;08:33:50;Executed;"SCALALUBRMN5nqd";"E.ON";Security;Sell;DE000ENAG999;26;18,56;482,56;0,00;0,00;EUR
2026-02-20;08:22:54;Executed;"SCALzfEov4Mpggy";"Vonovia";Security;Buy;DE000A1ML7J1;18;27,41;-493,38;0,00;0,00;EUR
2026-02-20;08:21:54;Executed;"SCAL32xJXsaeFrf";"Merck";Security;Buy;DE0006599905;4;128,30;-513,20;0,00;0,00;EUR
2026-02-20;07:33:27;Executed;"SCALWjRaeUPTiDk";"SK HYNIX GDR";Security;Sell;US78392B1070;1;548,00;548,00;0,00;0,00;EUR
2026-02-20;07:30:11;Executed;"SCAL4FYnMfuhEtL";"Xtrackers MSCI Emerging Markets (Acc)";Security;Buy;IE00BTJRMP35;4;72,182;-288,728;0,00;0,00;EUR
2026-02-19;19:10:03;Executed;"SCALWeoGu33f2AC";"freenet";Security;Buy;DE000A0Z2ZZ5;16;30,74;-491,84;0,00;0,00;EUR
2026-02-19;15:43:04;Executed;"SCALbRtjK7P17Vp";"Micron Technology";Security;Buy;US5951121038;2;349,40;-698,80;0,00;0,00;EUR
2026-02-19;09:00:36;Executed;"SCALebXYQw7sqnZ";"Deutsche Lufthansa";Security;Sell;DE0008232125;55;9,30;511,50;0,00;0,00;EUR
2026-02-19;09:00:24;Cancelled;"SCALYaSN1ivkYLr";"Deutsche Lufthansa";Security;Sell;DE0008232125;0;0,00;0,00;0,00;0,00;EUR
2026-02-19;09:00:23;Executed;"SCALndoF9PfpDrp";"TeamViewer Short -2x Factor HVB";Security;Buy;DE000UG3X8A2;13;37,99;-493,87;0,00;0,00;EUR
2026-02-19;08:58:13;Executed;"SCAL8PaSMUv1tsK";"Renk Group";Security;Buy;DE000RENK730;8;61,60;-492,80;0,00;0,00;EUR
2026-02-19;08:57:55;Executed;"SCALDvC3wNP9Ycx";"Porsche Vz";Security;Buy;DE000PAG9113;11;42,22;-464,42;0,00;0,00;EUR
2026-02-19;08:54:36;Executed;"SCALLWdZqAY6TGv";"Infineon Technologies";Security;Buy;DE0006231004;10;46,18;-461,80;0,00;0,00;EUR
2026-02-19;08:36:41;Executed;"SCALL6WJ6fxtHMQ";"Nasdaq 100 Long 5x Factor GS";Security;Buy;DE000GX82HZ4;25;19,726;-493,15;0,00;0,00;EUR
2026-02-19;07:51:11;Executed;"SCALCSKnWkoEviU";"Rheinmetall";Security;Sell;DE0007030009;1;1.700,00;1.700,00;0,00;0,00;EUR
2026-02-19;01:00:00;Executed;"395674_cns3t2c78AFERemuBBek9Q";"ASML Holding";Cash;Distribution;NL0010273215;;;1,36;0,00;0,00;EUR
2026-02-19;00:12:31;Cancelled;"SCALSx6467PnUoS";"Western Digital";Security;Sell;US9581021055;0;0,00;0,00;0,00;0,00;EUR
2026-02-18;17:31:12;Executed;"SCALL56usfgPQZF";"Micron Technology";Security;Sell;US5951121038;2;360,05;720,10;0,00;0,00;EUR
2026-02-18;16:15:23;Executed;"SCALE6vT5P7fgfM";"ASML Holding";Security;Sell;NL0010273215;1;1.230,20;1.230,20;0,00;0,00;EUR
2026-02-18;09:23:53;Executed;"SCALcMy5Fwp4rJW";"DAX Long 5x Factor GS";Security;Buy;DE000GH1L183;87;5,748;-500,076;0,00;0,00;EUR
2026-02-18;09:23:24;Executed;"SCALJREqiRvdz4N";"Scout24 Short 5x Factor GS";Security;Sell;DE000GV6LA56;7;62,60;438,20;0,00;0,00;EUR
2026-02-18;08:43:15;Executed;"SCALqpKv2AnjMqP";"Fresenius";Security;Buy;DE0005785604;9;52,18;-469,62;0,00;0,00;EUR
2026-02-18;08:41:53;Executed;"SCALW4MitjsVD7F";"Heidelberg Materials";Security;Sell;DE0006047004;3;196,30;588,90;0,00;0,00;EUR
2026-02-18;01:00:00;Executed;"410480_cns3t2c78AFERemuBBek9Q";"Apple";Cash;Distribution;US0378331005;;;0,46;0,00;0,20;EUR
2026-02-17;21:21:11;Executed;"SCALyJ6BFpN3kSo";"Invesco Physical Silver";Security;Buy;IE00B43VDT70;8;59,135;-473,08;0,00;0,00;EUR
2026-02-17;21:20:30;Executed;"SCALg1FQF2c2UDJ";"Invesco Physical Gold A";Security;Buy;IE00B579F325;1;396,60;-396,60;0,00;0,00;EUR
2026-02-17;17:05:56;Executed;"SCALSQWoBtUpfGk";"MTU Aero Engines";Security;Sell;DE000A0D9PT0;1;400,00;400,00;0,00;0,00;EUR
2026-02-17;16:12:17;Executed;"SCALAvBmGdvHYbE";"Oracle";Security;Buy;US68389X1054;4;130,02;-520,08;0,00;0,00;EUR
2026-02-17;16:03:55;Cancelled;"SCAL8zsScWFMygF";"Scout24 Short 5x Factor GS";Security;Sell;DE000GV6LA56;0;0,00;0,00;0,00;0,00;EUR
2026-02-17;10:29:29;Executed;"SCALkykUp1ZU1KV";"Aroundtown";Security;Sell;LU1673108939;167;2,90;484,30;0,00;0,00;EUR
2026-02-17;09:59:16;Executed;"SCALByDngVs59Uy";"Henkel Vz";Security;Sell;DE0006048432;6;83,50;501,00;0,00;0,00;EUR
2026-02-17;09:00:04;Executed;"SCALEi1hzcxwuLT";"Scout24 Short 5x Factor GS";Security;Buy;DE000GV6LA56;7;65,44;-458,08;0,00;0,00;EUR
2026-02-17;07:48:01;Executed;"SCALm7jMZraSQrP";"K+S AG";Security;Sell;DE000KSAG888;34;14,42;490,28;0,00;0,00;EUR
2026-02-16;22:03:02;Executed;"SCALsXVKA9uX5PN";"SK HYNIX GDR";Security;Buy;US78392B1070;1;534,00;-534,00;0,00;0,00;EUR
2026-02-16;09:33:51;Executed;"SCAL1GCa9XkmFEc";"Heidelberg Materials";Security;Buy;DE0006047004;3;190,80;-572,40;0,00;0,00;EUR
2026-02-16;07:42:09;Executed;"SCALcdHuDku5RDF";"Henkel Vz";Security;Buy;DE0006048432;6;82,88;-497,28;0,00;0,00;EUR
2026-02-16;07:40:34;Executed;"SCALGmFGWABHGQ4";"Brenntag";Security;Buy;DE000A1DAHH0;8;58,40;-467,20;0,00;0,00;EUR
2026-02-16;07:40:03;Executed;"SCALKXoVx2LY1pA";"E.ON";Security;Buy;DE000ENAG999;26;18,58;-483,08;0,00;0,00;EUR
2026-02-16;07:38:20;Executed;"SCALNWxt2ZoYtz9";"Deutsche Post";Security;Sell;DE0005552004;20;49,03;980,60;0,00;0,00;EUR
2026-02-16;07:37:57;Executed;"SCALBGrhwdzgixD";"Micron Technology";Security;Buy;US5951121038;2;345,95;-691,90;0,00;0,00;EUR
2026-02-16;07:30:03;Executed;"SCALVwUKivupaGo";"SK HYNIX GDR";Security;Sell;US78392B1070;1;540,00;540,00;0,00;0,00;EUR
2026-02-13;21:36:55;Executed;"SCALb9orAY5e1J2";"Oracle";Security;Buy;US68389X1054;8;134,62;-1.076,96;0,00;0,00;EUR
2026-02-13;18:49:00;Executed;"SCAL37fH2f3Gctp";"Micron Technology";Security;Sell;US5951121038;1;353,15;353,15;0,00;0,00;EUR
2026-02-13;18:48:01;Executed;"SCALVmRxvWay19J";"Oracle";Security;Sell;US68389X1054;7;135,56;948,92;0,00;0,00;EUR
2026-02-13;13:32:28;Executed;"SCAL34CXwVkDwS1";"Sartorius Vz Short -3x Factor HVB";Security;Sell;DE000HD432Q0;109;4,11;447,99;0,00;0,00;EUR
2026-02-13;11:55:40;Executed;"SCALtxzSK7q8nK7";"iShares Core MSCI World (Acc)";Security;Savings plan;IE00B4L5Y983;2,681684;111,87;-299,99998908;0,00;0,00;EUR
2026-02-13;09:44:08;Executed;"SCALMSw2ArWCsua";"TeamViewer Short 2x Factor GS";Security;Sell;DE000GU3SA96;24;21,23;509,52;0,00;0,00;EUR
2026-02-13;09:09:36;Executed;"SCALv6i5pYeLUdR";"Sartorius Vz Short -3x Factor HVB";Security;Buy;DE000HD432Q0;109;4,39;-478,51;0,00;0,00;EUR
2026-02-13;09:00:16;Executed;"SCALx88nnkUxWw1";"TeamViewer Short 2x Factor GS";Security;Buy;DE000GU3SA96;24;20,68;-496,32;0,00;0,00;EUR
2026-02-13;08:26:24;Executed;"SCAL4M7HESmffVi";"K+S AG";Security;Buy;DE000KSAG888;34;14,51;-493,34;0,00;0,00;EUR
2026-02-13;08:08:14;Executed;"SCALSDDfHWU6iZp";"Siemens Energy";Security;Buy;DE000ENER6Y0;3;161,85;-485,55;0,00;0,00;EUR
2026-02-13;08:06:51;Executed;"SCALvvS69X4ye7g";"Münchener Rück";Security;Buy;DE0008430026;1;541,40;-541,40;0,00;0,00;EUR
2026-02-13;07:45:00;Executed;"SCAL7E7TSkjYaxt";"Micron Technology";Security;Buy;US5951121038;1;343,95;-343,95;0,00;0,00;EUR
2026-02-12;22:23:26;Executed;"SCAL69CH79d7JRh";"Invesco Physical Silver";Security;Buy;IE00B43VDT70;8;60,82;-486,56;0,00;0,00;EUR
2026-02-12;22:21:29;Executed;"SCAL5fbYud38k7C";"Novo-Nordisk B";Security;Sell;DK0062498333;12;41,01;492,12;0,00;0,00;EUR
2026-02-12;22:21:07;Cancelled;"SCAL8snooEKYcjx";"Novo-Nordisk B";Security;Sell;DK0062498333;0;0,00;0,00;0,00;0,00;EUR
2026-02-12;22:01:20;Executed;"SCAL5Zk9BfykcZd";"Allianz";Security;Sell;DE0008404005;3;367,70;1.103,10;0,00;0,00;EUR
2026-02-12;22:01:08;Cancelled;"SCALJ8MT6ecKGwt";"Allianz";Security;Sell;DE0008404005;0;0,00;0,00;0,00;0,00;EUR
2026-02-12;21:59:24;Executed;"SCALjcrmR5YRcvE";"Western Digital";Security;Buy;US9581021055;2;239,65;-479,30;0,00;0,00;EUR
2026-02-12;21:56:44;Executed;"SCALff5jyqejMqX";"Taiwan Semiconductor Manufact. ADR";Security;Buy;US8740391003;1;311,00;-311,00;0,00;0,00;EUR
2026-02-12;21:56:36;Executed;"SCALLQQSciptpQE";"Taiwan Semiconductor Manufact. ADR";Security;Buy;US8740391003;1;311,00;-311,00;0,00;0,00;EUR
2026-02-12;19:35:29;Executed;"SCALka17pemKdFK";"Invesco Physical Gold A";Security;Buy;IE00B579F325;1;400,92;-400,92;0,00;0,00;EUR
2026-02-12;18:58:53;Executed;"SCALiU8yxG8NQLQ";"Deutsche Post";Security;Buy;DE0005552004;20;48,97;-979,40;0,00;0,00;EUR
2026-02-12;15:31:32;Executed;"SCALqUn3wacRu6R";"Western Digital";Security;Sell;US9581021055;2;250,15;500,30;0,00;0,00;EUR
2026-02-12;15:21:16;Executed;"SCAL5b3iEpC6NPY";"Knorr-Bremse";Security;Sell;DE000KBX1006;4;107,00;428,00;0,00;0,00;EUR
2026-02-12;15:20:29;Executed;"SCALKg9aLLyVHpX";"freenet";Security;Buy;DE000A0Z2ZZ5;15;33,02;-495,30;0,00;0,00;EUR
2026-02-12;14:23:06;Executed;"SCALwmzGaPeQrEN";"Deutsche Post";Security;Sell;DE0005552004;20;51,50;1.030,00;0,00;0,00;EUR
2026-02-12;11:12:45;Cancelled;"SCALg8n9xzcWm8G";"Novo-Nordisk B";Security;Sell;DK0062498333;0;0,00;0,00;0,00;0,00;EUR
2026-02-11;21:50:45;Executed;"SCALKzMxsWkvGTo";"Daimler Truck Holding";Security;Sell;DE000DTR0CK8;11;43,83;482,13;0,00;0,00;EUR
2026-02-11;21:46:13;Executed;"SCALApbp21zcHF1";"Nasdaq";Security;Buy;US6311031081;15;67,86;-1.017,90;0,00;0,00;EUR
2026-02-11;21:36:43;Executed;"SCALaw4Lzjdc8od";"Micron Technology";Security;Sell;US5951121038;2;348,00;696,00;0,00;0,00;EUR
2026-02-11;19:04:02;Executed;"SCALGFsNWeiCvRq";"Nasdaq Long 5x Factor GS";Security;Sell;DE000GK5U8Q0;129;3,077;396,933;0,00;0,00;EUR
2026-02-11;15:32:30;Executed;"SCALZUxEst6ht6a";"Münchener Rück";Security;Sell;DE0008430026;1;535,00;535,00;0,00;0,00;EUR
2026-02-11;07:52:07;Executed;"SCAL886BM7J9f5t";"Knorr-Bremse";Security;Buy;DE000KBX1006;4;106,10;-424,40;0,00;0,00;EUR
2026-02-11;07:50:43;Executed;"SCALWZVaTML1NFM";"Deutsche Lufthansa";Security;Buy;DE0008232125;55;9,044;-497,42;0,00;0,00;EUR
2026-02-11;07:50:04;Executed;"SCAL4PR5cqxJ83U";"Aroundtown";Security;Buy;LU1673108939;167;2,982;-497,994;0,00;0,00;EUR
2026-02-11;07:30:00;Executed;"SCALWnWzEj6L9Ds";"Invesco Physical Gold A";Security;Buy;IE00B579F325;5;408,88;-2.044,40;0,00;0,00;EUR
2026-02-11;01:00:00;Executed;"43VFUABN8PM7FSIKYHTMRR";"Scalable Capital Broker Sparplan";Cash;Deposit;;;;300,00;0,00;;EUR
2026-02-10;17:07:58;Cancelled;"SCAL7WSktVathEH";"Nasdaq Long 5x Factor GS";Security;Sell;DE000GK5U8Q0;0;0,00;0,00;0,00;0,00;EUR
2026-02-10;16:48:50;Executed;"SCALRWrwzyAdqBm";"Alphabet A";Security;Buy;US02079K3059;2;267,50;-535,00;0,00;0,00;EUR
2026-02-10;16:16:03;Executed;"SCALBqknCZfXDNs";"Nasdaq Long 5x Factor GS";Security;Buy;DE000GK5U8Q0;129;3,816;-492,264;0,00;0,00;EUR
2026-02-10;12:23:31;Executed;"SCALz7Rvv8CtAbX";"Oracle";Security;Buy;US68389X1054;7;133,56;-934,92;0,00;0,00;EUR
2026-02-10;09:29:28;Executed;"SCALiPQ1Tp7oDyL";"Henkel Vz";Security;Sell;DE0006048432;6;80,04;480,24;0,00;0,00;EUR
2026-02-10;08:46:57;Executed;"SCALbYzjQ6ZjZYQ";"Zalando";Security;Buy;DE000ZAL1111;23;21,60;-496,80;0,00;0,00;EUR
2026-02-10;07:30:01;Executed;"SCALA6aaPamK9Bf";"Taiwan Semiconductor Manufact. ADR";Security;Sell;US8740391003;2;304,50;609,00;0,00;0,00;EUR
2026-02-10;07:30:01;Executed;"SCALptNCN54A5Gw";"Invesco Physical Gold A";Security;Buy;IE00B579F325;1;407,50;-407,50;0,00;0,00;EUR
2026-02-10;07:30:00;Executed;"SCALY6XSYjkGPJC";"Invesco Physical Gold A";Security;Buy;IE00B579F325;2;407,50;-815,00;0,00;0,00;EUR
2026-02-09;20:29:35;Executed;"SCAL4VG4WimPqTE";"MTU Aero Engines";Security;Buy;DE000A0D9PT0;1;387,30;-387,30;0,00;0,00;EUR
2026-02-09;20:26:46;Executed;"SCAL5avtXw53kbU";"Micron Technology";Security;Buy;US5951121038;2;323,60;-647,20;0,00;0,00;EUR
2026-02-09;19:49:35;Executed;"SCALC71pUdQc93x";"E.ON";Security;Sell;DE000ENAG999;56;17,95;1.005,20;0,00;0,00;EUR
2026-02-09;18:50:02;Cancelled;"SCALtpAE7dPsw8q";"E.ON";Security;Sell;DE000ENAG999;0;0,00;0,00;0,00;0,00;EUR
2026-02-09;17:45:21;Executed;"SCALr3BidV2dhuW";"Oracle";Security;Sell;US68389X1054;8;132,00;1.056,00;0,00;0,00;EUR
2026-02-09;17:28:13;Cancelled;"SCALGVZoL58sm2z";"Intel Corp";Security;Sell;US4581401001;0;0,00;0,00;0,00;0,00;EUR
2026-02-09;09:06:46;Executed;"SCAL8AbugPyendf";"Scout24 Short 5x Factor GS";Security;Sell;DE000GV6LA56;10;40,59;405,90;0,00;0,00;EUR
2026-02-09;09:02:47;Executed;"SCALZVwebLeQtSS";"Scout24 Short 5x Factor GS";Security;Buy;DE000GV6LA56;10;39,53;-395,30;0,00;0,00;EUR
2026-02-09;07:30:05;Executed;"SCAL4Bh5i8kZE5o";"Allianz";Security;Buy;DE0008404005;3;388,00;-1.164,00;0,00;0,00;EUR
2026-02-09;07:30:04;Executed;"SCAL2ANki8EZxHv";"Münchener Rück";Security;Buy;DE0008430026;1;533,00;-533,00;0,00;0,00;EUR
2026-02-09;07:30:04;Executed;"SCALxVU3aRjSVfh";"Deutsche Post";Security;Buy;DE0005552004;20;49,82;-996,40;0,00;0,00;EUR
2026-02-09;07:30:03;Executed;"SCALboLeMzhuheU";"Daimler Truck Holding";Security;Buy;DE000DTR0CK8;11;43,74;-481,14;0,00;0,00;EUR
2026-02-09;01:00:00;Executed;"BULK_WITHHOLDING_TAX_cns3t2c78AFERemuBBek9Q_2025121977251366";;Cash;Deposit;;;;0,00;0,00;;EUR
2026-02-06;13:03:40;Executed;"SCALxMDjvJt58Hx";"Oracle";Security;Buy;US68389X1054;8;117,34;-938,72;0,00;0,00;EUR
2026-02-06;11:38:19;Executed;"SCALmtxiAbNx9rJ";"Novo-Nordisk B";Security;Buy;DK0062498333;12;39,645;-475,74;0,00;0,00;EUR
2026-02-06;09:08:46;Executed;"SCALvWc6PqM71Bp";"Rheinmetall";Security;Buy;DE0007030009;1;1.579,50;-1.579,50;0,00;0,00;EUR
2026-02-06;09:06:43;Executed;"SCALojTkKRNR41J";"E.ON";Security;Buy;DE000ENAG999;56;17,68;-990,08;0,00;0,00;EUR
2026-02-05;17:42:16;Executed;"SCALS5Gz5MVHK54";"Invesco Physical Silver";Security;Buy;IE00B43VDT70;8;62,095;-496,76;0,00;0,00;EUR
2026-02-05;17:41:09;Executed;"SCALs7dsjBS3uZP";"Invesco Physical Silver";Security;Buy;IE00B43VDT70;8;61,915;-495,32;0,00;0,00;EUR
2026-02-05;15:50:07;Executed;"SCALvc7XkDxK9co";"Bayer";Security;Sell;DE000BAY0017;12;45,005;540,06;0,00;0,00;EUR
2026-02-05;12:41:54;Cancelled;"SCAL5urpCFpDy2Y";"Bayer";Security;Sell;DE000BAY0017;0;0,00;0,00;0,00;0,00;EUR
2026-02-05;12:39:09;Executed;"SCALg48CCq1AKuT";"DAX Long 5x Factor GS";Security;Sell;DE000GH1L183;91;5,153;468,923;0,00;0,00;EUR
2026-02-05;09:49:10;Executed;"SCALnqKRdS6gNiE";"Nasdaq Long 5x Factor GS";Security;Sell;DE000GK5U8Q0;93;5,29;491,97;0,00;0,00;EUR
2026-02-05;09:34:24;Cancelled;"SCAL1qux5im2mXJ";"Nasdaq Long 5x Factor GS";Security;Sell;DE000GK5U8Q0;0;0,00;0,00;0,00;0,00;EUR
2026-02-04;10:02:58;Executed;"SCALsSZo9F2MtKL";"Henkel Vz";Security;Buy;DE0006048432;6;76,36;-458,16;0,00;0,00;EUR
2026-02-03;19:05:22;Executed;"SCALAyGCA453Epr";"Nasdaq Long 5x Factor GS";Security;Buy;DE000GK5U8Q0;93;5,373;-499,689;0,00;0,00;EUR
2026-02-03;18:38:22;Executed;"SCAL6Qk25YwKW1C";"Advanced Micro Devices Short 5x Factor GS";Security;Sell;DE000GU5BX47;91;5,613;510,783;0,00;0,00;EUR
2026-02-03;18:14:36;Executed;"SCALRtegDEmwHMA";"Advanced Micro Devices Short 5x Factor GS";Security;Buy;DE000GU5BX47;91;5,461;-496,951;0,00;0,00;EUR
2026-02-03;16:16:41;Executed;"SCAL87U6ZX2WPHV";"Heidelberg Materials";Security;Sell;DE0006047004;2;238,00;476,00;0,00;0,00;EUR
2026-02-03;13:21:07;Executed;"SCALX8MQKsppdFG";"Siemens Energy";Security;Sell;DE000ENER6Y0;3;153,10;459,30;0,00;0,00;EUR
2026-02-03;13:10:45;Cancelled;"SCALQoXnrJYVS1z";"Siemens Energy";Security;Sell;DE000ENER6Y0;0;0,00;0,00;0,00;0,00;EUR
2026-02-03;10:29:51;Executed;"SCALcAMGKcUwbtN";"MDAX Long 5x Factor GS";Security;Sell;DE000GP0R521;29;16,52;479,08;0,00;0,00;EUR
2026-02-03;08:09:47;Executed;"SCALsSAAR6PcZxe";"MDAX Long 5x Factor GS";Security;Buy;DE000GP0R521;29;16,83;-488,07;0,00;0,00;EUR
2026-02-03;08:00:02;Executed;"SCALegDZdiLhW4T";"DAX Long 5x Factor GS";Security;Buy;DE000GH1L183;91;5,559;-505,869;0,00;0,00;EUR
2026-02-03;07:30:01;Executed;"SCALUZb7ZowfL6Q";"Intel Corp";Security;Buy;US4581401001;12;42,285;-507,42;0,00;0,00;EUR
2026-02-03;01:00:00;Executed;"327657_cns3t2c78AFERemuBBek9Q";"thyssenkrupp";Cash;Distribution;DE0007500001;;;6,00;0,00;0,00;EUR
2026-02-02;12:48:32;Executed;"SCALhbAyBkk88Vb";"DAX Long 5x Factor GS";Security;Sell;DE000GH1L183;94;5,303;498,482;0,00;0,00;EUR
2026-02-02;08:18:24;Executed;"SCALhoqTnnaYMKw";"Invesco Physical Bitcoin";Security;Buy;XS2376095068;8;63,50;-508,00;3,50;0,00;EUR
2026-02-01;01:00:00;Executed;"B91PFASRVYNJHP3B";"Entgelt PRIME+ Broker";Cash;Fee;;;;-4,99;0,00;;EUR
2026-01-30;21:28:01;Executed;"SCALjGnMoMkfTxa";"Intel Corp";Security;Sell;US4581401001;12;38,78;465,36;0,00;0,00;EUR
2026-01-30;20:32:16;Executed;"SCALSWZUKUicb9C";"SK HYNIX GDR";Security;Buy;US78392B1070;1;520,00;-520,00;0,00;0,00;EUR
2026-01-30;19:21:37;Executed;"SCALVYURw4w4ZgN";"Invesco Physical Silver";Security;Sell;IE00B43VDT70;10;64,51;645,10;0,00;0,00;EUR
2026-01-30;16:34:48;Executed;"SCALaeo44JW7TgT";"Siemens Healthineers Short -2x Factor HVB";Security;Sell;DE000UG51LS2;53;9,40;498,20;0,00;0,00;EUR
2026-01-30;16:20:01;Cancelled;"SCALBjuS5iEwTX2";"DAX Long 5x Factor GS";Security;Sell;DE000GH1L183;0;0,00;0,00;0,00;0,00;EUR
2026-01-30;16:00:40;Executed;"SCALdixKg4qtQEt";"SK HYNIX GDR";Security;Sell;US78392B1070;1;530,00;530,00;0,00;0,00;EUR
2026-01-30;15:59:57;Executed;"SCALdwvKeKyqBJr";"SAP SE Long Factor BNP";Security;Sell;DE000PK22H22;75;6,88;516,00;0,00;0,00;EUR
2026-01-30;15:42:54;Cancelled;"SCAL4JE9YTxkcH7";"SAP SE Long Factor BNP";Security;Sell;DE000PK22H22;0;0,00;0,00;0,00;0,00;EUR
2026-01-30;15:26:49;Executed;"SCALTFtPcdtPkAt";"Western Digital";Security;Buy;US9581021055;2;236,30;-472,60;0,00;0,00;EUR
2026-01-30;15:21:12;Executed;"SCALQNH8yWrUWz7";"Tkms Ag & Co. Kgaa";Security;Buy;DE000TKMS001;5;99,75;-498,75;0,00;0,00;EUR
2026-01-30;15:00:51;Executed;"SCALvCF42bFQJc4";"SAP SE";Security;Buy;DE0007164600;3;171,22;-513,66;0,00;0,00;EUR
2026-01-30;14:18:12;Executed;"SCALAuoXKWyXxE1";"Western Digital";Security;Sell;US9581021055;2;245,95;491,90;0,00;0,00;EUR
2026-01-30;09:00:32;Executed;"SCALAd2LQck6gnZ";"Siemens Healthineers Short -2x Factor HVB";Security;Buy;DE000UG51LS2;53;9,64;-510,92;0,00;0,00;EUR
2026-01-30;07:32:45;Executed;"SCALcxEQ5fzhHXA";"Global X Copper Miners (Acc)";Security;Buy;IE0003Z9E2Y3;8;61,20;-489,60;0,00;0,00;EUR
2026-01-29;12:29:13;Executed;"SCALZBjQJ6sGDtu";"SAP SE Long Factor BNP";Security;Buy;DE000PK22H22;75;6,68;-501,00;0,00;0,00;EUR
2026-01-29;12:22:26;Executed;"SCALv2SUmyHYDYN";"DAX Long 5x Factor GS";Security;Buy;DE000GH1L183;94;5,266;-495,004;0,00;0,00;EUR
2026-01-29;12:09:24;Executed;"SCALkG8NMJ3c1Ae";"Nasdaq Long 5x Factor GS";Security;Sell;DE000GK5U8Q0;51;9,95;507,45;0,00;0,00;EUR
2026-01-29;11:48:07;Executed;"SCALRvSScJb5qkn";"Micron Technology";Security;Sell;US5951121038;1;369,15;369,15;0,00;0,00;EUR
2026-01-28;22:09:37;Executed;"SCALEc9V2As884J";"Intel Corp";Security;Buy;US4581401001;12;40,9125;-490,95;0,00;0,00;EUR
2026-01-28;21:37:17;Executed;"SCAL5DU7c5ZUisY";"Nasdaq Long 5x Factor GS";Security;Buy;DE000GK5U8Q0;51;9,88;-503,88;0,00;0,00;EUR
2026-01-28;18:02:52;Executed;"SCAL612UAohTYDM";"Micron Technology Long 5x Factor HVB";Security;Sell;DE000UN0W9V6;5;111,80;559,00;0,00;0,00;EUR
2026-01-28;18:02:39;Cancelled;"SCALExc9m7ek5S2";"Micron Technology Long 5x Factor HVB";Security;Sell;DE000UN0W9V6;0;0,00;0,00;0,00;0,00;EUR
2026-01-28;17:43:04;Cancelled;"SCALtKYXnbti5u3";"Micron Technology Long 5x Factor HVB";Security;Sell;DE000UN0W9V6;0;0,00;0,00;0,00;0,00;EUR
2026-01-28;16:29:25;Executed;"SCALuxiesSfJ1K5";"Micron Technology Long 5x Factor HVB";Security;Buy;DE000UN0W9V6;5;105,64;-528,20;0,00;0,00;EUR
2026-01-28;10:18:21;Executed;"SCAL6vUReo6nFz8";"SK HYNIX GDR";Security;Buy;US78392B1070;1;512,00;-512,00;0,00;0,00;EUR
2026-01-28;10:17:26;Executed;"SCALQVrVjBZvf7x";"Western Digital";Security;Buy;US9581021055;2;227,80;-455,60;0,00;0,00;EUR
2026-01-27;19:06:26;Cancelled;"SCAL41XGcRUG7JL";"Siemens Energy";Security;Sell;DE000ENER6Y0;0;0,00;0,00;0,00;0,00;EUR
2026-01-27;19:05:48;Executed;"SCAL1vYofdBGdGm";"Xtrackers MSCI Emerging Markets (Acc)";Security;Buy;IE00BTJRMP35;8;69,462;-555,696;0,00;0,00;EUR
2026-01-27;10:14:18;Executed;"SCAL8QSGv8MUx94";"Heidelberg Materials";Security;Buy;DE0006047004;2;237,40;-474,80;0,00;0,00;EUR
2026-01-27;10:13:04;Executed;"SCALKDLFvPTP6Cm";"Siemens Energy";Security;Buy;DE000ENER6Y0;3;141,20;-423,60;0,00;0,00;EUR
